Bransje_ID,Erfaring,Struktur,Driv,Samarbeid,Ekstroversjon,Skill_Match,Jobb_Hopping,IQ,Hired,Flight_Risk,Markedsverdi
3,0,10,6,3,6,39,1,112,1,0,656685
2,20,4,1,8,9,39,2,97,1,0,1179780
2,20,5,8,1,5,52,0,126,0,0,944904
1,15,9,3,9,7,20,2,120,1,0,1064904
4,24,3,5,8,10,20,0,125,1,0,1271586
0,4,6,9,1,1,74,1,130,1,0,825840
3,5,2,3,9,4,70,3,140,0,1,776298
4,10,4,2,5,4,40,0,103,1,0,778321
0,21,2,3,9,5,31,0,124,1,0,1207765
3,19,1,9,2,4,79,3,103,0,1,1189921
1,6,7,9,4,9,23,3,107,1,1,1563918
2,9,9,4,1,7,76,0,132,0,0,760497
1,1,8,8,3,5,82,0,111,1,0,1150606
0,6,6,10,6,5,76,2,126,1,1,1226938
4,5,2,5,9,4,65,2,125,0,0,802995
1,11,9,1,5,5,57,5,124,0,1,821062
0,18,1,5,4,9,61,2,102,1,0,1208620
3,24,6,9,4,5,38,1,130,1,0,1249723
3,1,2,8,5,7,100,3,96,0,1,1104476
0,10,6,8,10,3,94,5,111,1,1,887750
1,9,3,2,10,7,47,2,119,1,1,1106602
4,12,9,10,2,4,50,4,121,1,0,809697
2,14,9,9,6,2,71,4,91,1,0,1017769
1,20,10,2,3,6,20,1,130,1,0,1440121
4,11,3,10,3,5,50,3,102,0,0,731956
2,22,3,7,9,4,83,2,127,1,0,1140951
0,3,6,8,2,9,64,4,123,1,1,897881
0,15,2,6,5,1,44,2,147,1,0,1471421
2,23,2,2,1,1,64,2,101,0,0,976074
0,5,3,5,3,1,64,2,143,1,1,1194516
3,8,3,4,5,1,98,2,116,0,1,915868
1,1,8,5,1,6,64,1,109,0,0,757963
0,1,9,5,7,2,72,1,102,1,0,883959
1,2,9,2,5,5,88,2,119,0,1,973164
3,17,2,5,7,2,42,0,130,0,0,929995
0,24,4,4,8,8,76,3,135,1,0,1190734
2,25,2,3,7,9,92,4,111,1,0,1319648
3,7,3,5,6,3,57,1,105,1,0,983619
1,15,4,4,4,7,22,1,90,1,0,973260
4,22,10,2,4,10,76,4,89,1,0,1071422
1,20,9,1,2,5,77,1,110,1,0,1248489
1,5,8,6,1,10,50,3,108,1,1,1388383
2,7,10,10,7,3,31,4,125,1,1,701395
4,7,4,6,5,2,37,2,91,0,0,713573
1,18,1,6,7,3,51,1,125,1,0,1592972
1,20,7,3,2,10,32,4,114,1,1,1399572
3,4,5,7,10,6,52,2,137,1,1,943331
1,4,4,10,9,9,50,1,114,1,0,765325
4,23,8,8,7,8,39,3,81,1,0,1213259
3,25,4,8,5,7,37,3,140,1,0,1218083
3,6,2,5,5,2,53,2,103,0,1,1180429
4,15,7,5,3,2,36,4,99,1,0,769160
3,22,8,1,7,6,48,4,117,1,1,1142080
4,19,5,8,6,8,79,0,99,1,0,1014305
2,13,7,1,1,2,60,0,95,0,0,1008881
1,8,3,5,3,9,22,2,96,1,1,1572342
2,19,2,1,4,3,77,0,111,0,0,993713
0,7,3,3,3,7,20,3,120,0,1,791849
2,23,6,10,8,6,86,1,133,1,0,1111210
3,22,5,5,5,9,29,2,106,1,0,1400736
3,6,6,1,8,2,29,4,129,1,1,1170120
1,15,7,3,9,2,83,3,122,0,1,894400
3,23,9,5,7,8,99,5,127,1,1,1464820
2,11,4,6,8,2,69,1,119,1,0,835179
3,7,8,1,7,8,86,5,132,1,1,1208555
1,2,10,4,2,7,57,4,116,0,1,1247262
2,5,1,2,4,8,96,0,118,0,0,621871
1,22,1,3,3,3,33,5,108,1,1,1823598
1,14,5,1,3,1,78,2,96,0,0,988475
3,8,9,9,10,4,87,3,111,1,1,962816
0,8,10,8,6,5,23,3,141,1,1,971875
2,13,5,5,2,6,63,2,102,1,0,729399
0,12,9,2,6,8,63,4,118,1,1,937390
1,0,9,2,3,5,29,4,105,0,1,1445916
4,6,7,2,7,2,71,3,113,1,0,863862
3,7,3,4,5,5,37,2,115,1,1,819047
1,22,3,5,9,7,89,5,115,1,1,1617504
0,13,10,9,10,7,68,2,106,1,0,1015211
0,6,6,5,1,5,51,3,128,1,1,1019828
3,0,3,5,9,1,80,0,125,0,0,1070917
1,18,2,9,4,9,84,1,117,1,0,943070
3,24,8,10,4,4,81,2,132,1,0,1174212
4,8,2,8,9,4,47,5,112,0,1,921401
3,21,8,4,10,6,28,2,129,1,0,1196116
1,10,7,2,1,5,47,1,86,0,0,1641539
4,8,6,9,5,8,36,1,99,0,0,745281
1,22,4,1,7,1,41,3,88,0,1,1247499
2,15,5,2,2,5,57,5,135,1,1,802531
2,19,10,5,9,4,71,5,125,1,1,1043470
1,20,1,3,5,4,25,4,95,0,1,1779750
1,25,7,3,3,5,36,1,109,1,0,1919126
1,16,7,5,2,7,28,1,117,1,0,1791262
1,7,2,7,6,7,91,4,105,1,1,1271778
4,22,5,10,6,6,21,5,108,1,1,1216950
3,15,2,9,6,6,73,4,123,0,1,1215104
0,11,4,10,4,2,90,1,126,1,0,1333931
1,12,9,9,10,4,78,0,127,1,0,1218834
0,5,9,8,4,1,99,0,104,1,0,1224650
2,10,8,5,10,2,67,1,97,1,0,780878
4,13,6,7,9,7,77,3,114,1,0,878051
3,19,3,3,8,7,36,2,113,1,0,1367492
2,1,7,5,5,5,35,5,118,1,1,832467
1,8,1,4,6,10,81,1,99,1,0,1430599
3,21,9,6,1,9,92,2,117,1,0,1409953
1,23,1,6,3,2,43,4,92,1,1,1456368
3,0,9,10,6,6,84,4,129,1,1,815939
3,3,1,8,6,3,63,1,118,0,0,1003722
4,18,3,8,3,5,35,2,97,1,0,810764
0,4,6,10,7,1,65,5,126,1,1,703831
1,21,5,6,8,7,32,0,87,1,0,1853006
4,1,6,4,7,9,71,0,106,0,0,720741
1,8,1,10,5,8,90,0,109,1,0,1235828
0,5,6,9,8,5,84,4,119,1,1,965087
0,25,7,10,7,5,62,1,110,1,0,1453863
4,11,1,2,4,7,32,5,120,0,1,923449
0,25,3,3,10,2,86,3,132,1,0,1635526
1,22,1,1,6,3,67,2,98,0,0,1658728
1,16,4,7,8,9,71,5,88,1,1,1308678
3,10,9,7,3,1,30,2,105,1,1,789503
4,8,1,4,2,6,73,1,89,0,0,650737
4,10,4,7,8,3,26,5,105,0,1,673871
1,25,7,7,2,9,30,0,107,1,0,1477793
2,11,6,8,9,2,83,0,105,1,0,753961
2,23,5,1,4,3,22,3,117,1,0,935404
2,17,5,5,9,6,87,5,95,1,1,898004
2,3,5,1,2,10,41,1,112,0,0,862744
1,20,10,9,7,3,47,2,92,1,0,1297129
3,12,3,8,7,2,28,4,115,0,1,1263584
4,17,10,6,10,9,77,3,88,1,0,951817
1,21,6,2,2,8,33,1,88,1,0,1589684
1,20,9,2,3,8,52,2,86,1,0,1563830
0,3,2,9,8,2,60,1,131,1,0,752950
2,21,9,6,9,2,22,5,92,1,1,1256680
0,8,9,5,8,2,66,1,101,0,0,907045
1,15,7,8,10,4,38,0,85,1,0,1013119
1,21,1,2,7,6,78,1,125,1,0,1080033
0,3,2,9,9,9,79,0,129,1,0,1134799
2,9,7,2,8,9,53,5,99,1,1,797930
3,4,2,8,2,2,37,3,104,0,1,920468
3,20,9,5,9,5,82,0,106,1,0,1440939
2,4,3,8,3,3,66,0,100,0,0,770313
0,0,10,8,3,2,95,3,114,1,1,637326
2,24,8,2,6,9,83,5,97,1,0,1242182
3,13,8,5,1,7,77,4,140,1,1,1205159
0,3,7,5,9,4,79,1,124,1,0,1021218
0,24,6,4,10,7,40,3,125,1,0,1503913
0,0,1,2,7,10,87,0,129,1,0,1016931
3,4,7,10,6,5,56,3,99,1,1,678115
0,5,7,9,5,2,34,0,119,1,0,946239
0,13,10,10,9,10,47,3,143,1,1,1085747
0,18,4,8,1,7,23,1,109,1,0,988196
1,7,3,1,9,6,59,5,104,0,1,1421414
4,22,8,4,7,7,39,0,80,1,0,954510
4,9,6,2,10,3,84,4,118,1,1,733476
1,22,1,9,10,2,31,2,118,1,0,1874809
2,2,3,10,8,7,35,4,92,0,1,679985
3,7,7,9,2,2,44,4,103,1,1,1067283
3,20,3,5,10,10,37,1,140,1,0,1264460
1,4,10,6,3,5,21,0,111,1,0,886657
3,14,1,3,7,4,30,0,121,0,0,1255286
3,24,3,8,2,4,29,5,122,1,1,1423578
2,8,1,6,10,9,84,3,130,1,0,982267
0,5,4,7,10,4,49,2,145,1,1,1070226
3,16,7,6,1,1,85,0,122,1,0,1148208
1,23,1,9,9,1,59,5,116,1,1,1099403
3,7,7,3,6,4,63,4,117,1,1,1093489
1,19,1,5,2,6,58,1,106,1,0,1868716
1,21,1,8,7,8,87,4,101,1,1,1277185
1,16,9,5,6,5,73,0,95,1,0,1119378
3,14,10,5,2,3,81,3,135,1,1,975551
1,15,2,8,2,4,96,5,109,1,1,1017378
2,3,10,6,8,4,59,1,129,1,0,756359
0,5,4,10,3,6,83,1,133,1,0,896997
1,24,10,10,5,10,62,5,96,1,1,1771613
1,6,4,8,7,5,67,1,94,1,0,763554
3,0,10,6,9,5,60,5,122,1,1,559678
0,3,9,3,3,8,69,3,101,1,1,1212721
1,25,5,10,10,9,78,0,119,1,0,1291453
2,0,4,4,5,3,52,0,107,0,0,672349
1,8,1,7,5,2,53,0,124,0,0,1507133
4,25,2,1,10,4,46,4,122,1,0,990927
3,25,10,1,5,5,55,4,98,1,1,1502969
3,7,7,5,8,4,100,5,102,1,1,1015339
4,13,1,9,6,10,48,0,107,0,0,1042856
1,13,9,9,7,3,36,1,128,1,0,1497785
0,19,7,10,8,2,93,0,110,1,0,1433773
2,11,9,1,6,3,85,2,105,1,0,719808
1,11,1,8,6,2,77,0,87,1,0,1519508
0,15,3,3,2,3,29,3,130,1,1,1371603
4,17,10,4,1,2,24,3,124,1,0,801145
2,25,5,10,1,8,89,0,120,0,0,1130087
2,6,1,1,2,6,40,2,96,0,0,906851
1,6,3,8,10,8,97,1,130,1,0,1405609
0,5,3,4,10,9,72,3,117,1,1,1183318
3,5,1,5,7,9,34,1,114,0,0,977520
1,25,1,5,2,5,31,5,95,1,1,1060821
1,5,8,6,7,3,65,4,129,0,1,1539842
3,10,2,1,4,4,62,4,128,0,1,1159685
0,20,1,8,2,2,28,4,123,1,1,1054969
4,15,8,6,4,5,50,2,122,1,0,920472
1,17,6,7,3,6,22,5,118,1,1,1559447
1,23,5,2,8,6,42,0,105,1,0,1179811
4,8,7,8,8,7,23,1,87,1,0,612784
1,9,2,8,10,10,39,1,118,1,0,1392633
1,9,6,5,10,9,70,4,113,1,1,988124
4,19,7,2,4,6,29,2,101,1,0,1150001
1,20,8,5,7,2,34,4,113,1,1,1166711
4,13,10,7,1,8,60,1,89,1,0,957489
3,2,10,2,2,10,46,5,112,1,1,759009
1,21,2,1,3,3,39,4,111,1,1,1217958
3,10,2,9,6,2,28,1,101,0,0,906123
0,0,9,9,9,9,42,0,118,1,0,1123234
3,16,8,10,5,7,87,4,111,1,1,991012
3,17,2,6,1,9,44,0,95,0,0,1165384
4,24,9,1,1,4,33,2,117,1,0,1206693
2,10,7,3,5,2,40,4,107,1,1,990159
4,15,6,2,1,8,56,5,99,1,1,872442
1,22,8,7,3,2,28,5,105,1,1,1767779
0,24,6,4,1,1,41,1,138,1,0,1575218
4,0,7,7,8,10,73,1,112,0,0,460358
3,23,1,2,3,8,98,4,133,0,1,1398150
1,25,4,7,9,10,65,4,126,1,1,1245420
3,7,1,8,9,6,81,2,97,0,1,863292
3,24,7,3,10,4,58,1,126,1,0,1495536
3,0,2,5,2,1,87,2,129,0,1,931248
1,18,4,3,10,6,40,0,111,1,0,1246876
2,6,7,8,2,7,80,5,109,0,1,706363
2,2,8,10,6,10,72,1,123,1,0,600547
4,11,6,4,4,4,68,1,103,1,0,676033
3,14,8,1,7,9,71,4,99,1,1,863326
2,16,6,2,3,8,74,5,131,0,1,1110236
3,3,1,8,4,3,60,2,140,0,1,964861
3,20,8,6,7,3,86,5,127,1,1,1035869
4,22,4,6,5,5,73,4,84,1,0,1166248
2,23,6,4,9,9,87,4,116,1,0,1017802
0,18,4,9,4,6,72,2,115,1,0,1527568
0,23,6,8,9,9,88,5,139,1,1,1179056
3,3,8,7,10,9,29,2,96,1,1,1097139
4,23,10,7,4,6,50,1,93,1,0,1114328
0,5,5,2,9,4,53,1,141,1,0,1080157
3,9,6,9,2,9,46,3,119,1,1,762838
2,5,5,9,1,3,98,1,109,1,0,650409
2,21,2,2,9,1,36,2,99,1,0,1166738
3,13,2,10,9,4,42,1,113,0,0,1268342
3,24,6,7,2,7,39,2,106,1,0,1259341
3,18,10,8,1,6,87,1,99,1,0,1085531
1,18,5,2,10,8,25,5,118,1,1,861528
0,15,10,6,2,8,62,2,132,1,0,1031598
1,9,2,5,9,9,55,4,100,1,1,1132911
2,23,2,7,7,2,97,1,94,1,0,940998
0,4,10,8,1,2,24,1,135,1,0,1205954
0,7,7,3,1,3,55,2,125,1,1,791229
3,22,5,2,7,4,49,5,107,1,1,1528531
0,13,1,1,6,6,46,1,141,1,0,1170898
1,13,10,4,5,1,22,1,130,0,0,1223056
2,20,8,2,5,1,49,0,96,1,0,936020
2,10,4,7,2,7,20,4,134,0,1,665781
3,6,4,1,7,7,30,5,110,0,1,867761
3,13,2,6,3,4,22,2,112,0,0,1269699
4,10,8,1,4,2,74,5,80,1,1,836425
3,10,5,8,1,2,75,2,119,1,1,866593
2,4,1,4,4,10,27,0,125,0,0,927700
0,17,8,5,10,7,25,5,127,1,1,1334290
0,6,6,9,5,1,55,1,106,1,0,1200355
3,22,6,1,2,10,91,0,102,0,0,1373394
0,18,3,10,4,5,95,0,125,1,0,1344152
4,9,1,9,7,9,27,2,111,0,0,885524
1,24,4,4,7,5,47,2,116,1,0,1976002
1,21,9,9,3,8,20,1,92,1,0,1793840
0,1,7,10,5,7,65,4,128,1,1,1045083
3,19,3,9,5,8,100,3,130,0,1,1314789
4,10,2,5,9,4,22,5,120,0,1,790321
3,21,7,6,5,9,59,3,138,1,1,1325888
0,23,2,5,2,10,95,3,130,1,1,1233708
4,9,5,10,5,8,92,0,101,1,0,963056
2,5,2,8,1,1,87,0,102,0,0,982176
0,13,10,3,5,10,37,1,140,1,0,921968
4,17,4,6,10,2,36,5,84,1,1,1038644
3,9,7,6,10,7,68,1,130,1,0,837886
4,12,4,3,10,9,66,1,100,1,0,968188
0,22,2,6,2,8,55,3,144,1,1,1625191
0,10,9,9,8,6,22,0,123,1,0,1066212
0,25,10,1,6,3,53,4,137,1,1,1422657
0,14,8,5,1,4,64,1,108,1,0,1219211
1,16,2,9,7,1,54,2,100,1,0,1447566
4,10,5,5,8,4,76,3,105,1,0,987338
3,4,10,9,6,4,33,1,129,1,0,825179
0,25,7,6,4,6,60,4,127,1,1,1400352
4,24,1,4,7,2,57,4,83,1,0,1031923
3,6,2,6,1,10,37,0,136,0,0,743446
1,20,2,5,9,4,55,4,123,1,1,1714431
2,18,5,7,6,10,37,5,90,1,1,1246434
2,13,1,7,1,8,54,0,114,0,0,1003933
4,2,4,5,6,8,91,5,93,0,1,777697
3,6,10,1,3,6,87,5,101,1,1,725396
4,6,8,9,6,6,84,4,103,1,1,908080
0,24,2,9,7,4,90,5,113,1,1,1277041
2,2,3,9,10,8,60,2,108,1,0,928177
1,0,5,1,3,6,40,4,90,0,1,1384172
2,2,7,10,1,10,78,4,123,1,1,579127
4,2,4,9,6,6,58,2,104,0,0,601734
2,4,3,5,8,1,57,5,93,1,1,532378
0,11,10,2,5,6,93,0,105,1,0,867776
3,1,1,1,6,6,43,4,110,0,1,807914
4,11,8,6,10,10,49,1,115,1,0,856555
1,16,5,5,2,5,70,2,86,1,0,920001
2,17,2,10,4,9,96,1,117,1,0,1125579
0,0,10,9,1,3,39,3,123,1,1,632634
2,4,9,5,9,6,29,0,109,1,0,823649
4,18,5,6,9,1,64,5,89,1,1,878516
1,12,4,6,8,4,55,2,110,1,0,1495411
0,24,3,5,6,6,66,0,110,1,0,1528388
0,18,5,3,3,2,45,3,137,1,1,1108806
3,12,1,8,9,5,99,4,107,0,1,923860
4,12,10,10,5,7,55,2,82,1,0,734124
2,14,7,8,9,4,39,3,110,1,0,1141306
2,19,9,7,6,9,33,0,102,1,0,831749
4,20,2,3,2,9,57,1,109,1,0,1115721
2,0,10,10,9,1,100,0,113,1,0,868288
3,12,3,3,5,8,95,3,111,0,1,1027159
4,0,5,10,5,1,68,4,80,0,1,480289
3,3,9,2,5,4,72,5,126,1,1,832041
4,16,10,7,4,5,28,3,107,1,0,846804
0,5,3,7,2,7,56,0,110,1,0,798352
0,10,2,8,5,5,59,3,127,1,1,1224686
0,1,6,5,8,3,42,2,101,0,1,789982
2,20,1,1,10,1,57,4,123,1,0,859129
2,22,2,1,10,6,45,3,134,1,0,1191741
4,23,8,3,6,3,26,2,85,1,0,1105021
4,16,8,3,8,9,44,3,117,1,0,1056606
3,10,9,5,2,6,87,2,111,1,1,935623
1,10,4,9,7,2,64,4,105,1,1,1007366
1,14,6,6,7,5,86,3,97,1,1,1341994
2,18,9,4,2,3,22,3,131,0,0,903569
0,5,1,6,5,8,28,4,128,1,1,1241380
4,14,7,3,5,2,92,3,125,1,0,794093
2,12,10,10,4,8,87,5,125,1,1,720141
1,21,10,10,10,9,65,4,123,1,1,1634637
3,7,9,1,6,2,36,2,140,1,1,1115534
0,19,1,7,8,10,27,3,116,1,1,1400301
3,0,3,3,7,9,76,3,103,1,1,971514
2,15,2,5,3,5,30,0,119,0,0,1176464
1,4,3,6,9,5,24,0,127,0,0,1343801
1,24,8,9,10,6,76,0,90,1,0,1813179
2,18,8,2,8,4,72,5,114,1,1,944426
2,17,1,1,8,3,55,1,114,0,0,814105
0,1,6,9,5,5,54,4,102,1,1,1213504
4,17,5,9,4,5,42,3,95,1,0,873278
3,18,10,7,9,10,44,1,103,1,0,1433798
0,7,7,3,8,2,27,2,109,0,1,811603
0,20,6,10,10,5,46,4,109,1,1,1552663
1,3,4,9,4,5,26,5,93,0,1,904747
0,16,2,3,6,8,99,1,109,1,0,1191741
1,7,9,7,9,3,69,1,106,1,0,876554
0,7,10,1,9,4,75,5,102,1,1,1314633
1,6,9,10,10,4,47,0,117,1,0,920537
0,22,7,4,7,10,94,0,118,1,0,1115111
3,6,7,5,1,1,88,1,138,1,0,1206489
0,9,4,4,8,6,34,0,108,1,0,956341
0,14,5,5,3,4,41,3,149,1,1,1245340
0,11,5,2,7,10,84,1,119,1,0,1061572
4,10,7,9,8,6,74,0,96,1,0,886315
4,10,8,10,8,4,93,2,90,1,0,771577
2,24,10,8,10,5,25,2,113,1,0,1183053
3,18,6,4,5,9,78,4,101,1,1,1262597
1,22,6,5,7,9,77,4,121,1,1,1706709
0,19,6,6,4,4,82,1,105,1,0,1035008
4,13,8,3,2,5,23,1,87,1,0,772130
0,22,6,8,7,10,43,5,139,1,1,1162186
3,6,3,2,3,2,65,4,104,0,1,694024
0,19,1,6,9,6,59,5,101,1,1,1559212
3,15,10,5,1,6,90,0,97,1,0,966843
0,24,8,5,5,3,81,4,115,1,1,1673251
3,19,10,4,5,6,97,4,139,1,1,1316202
2,3,4,6,6,2,90,3,126,1,0,846028
3,1,8,1,8,3,35,5,124,1,1,672898
2,17,1,2,7,6,89,0,134,1,0,819911
1,13,5,2,1,2,100,4,129,0,1,1001422
0,25,2,3,4,6,52,3,105,1,0,1381018
3,5,5,2,7,9,60,2,122,1,1,844247
2,6,1,6,2,9,33,0,90,0,0,763305
1,25,10,7,2,7,68,2,121,1,0,1247483
3,11,1,6,6,6,78,3,106,0,1,938389
4,20,2,1,2,3,54,3,116,1,0,875163
0,0,10,7,6,4,33,0,131,1,0,714985
2,5,8,4,3,6,69,4,97,1,1,901392
2,13,9,7,8,3,30,0,100,1,0,874795
1,23,8,6,1,5,70,5,102,1,1,1641898
2,12,8,3,7,10,81,5,91,1,1,817124
4,0,3,1,5,2,63,4,83,0,1,710846
1,16,8,9,1,10,90,0,101,1,0,1667910
3,23,3,6,4,4,27,0,110,1,0,1110560
3,8,5,8,8,10,83,3,128,1,1,1177417
2,15,1,4,7,3,43,0,124,0,0,823943
3,14,9,10,8,3,71,4,129,1,1,956681
1,14,10,5,6,2,32,0,99,0,0,1380092
2,21,4,10,7,8,56,3,100,1,0,1138513
2,21,1,2,10,5,52,2,92,1,0,943103
2,23,5,6,5,3,40,5,111,0,1,1075349
2,4,5,3,3,4,80,1,126,0,0,625320
0,17,1,3,10,7,21,3,100,0,1,1175896
1,21,8,8,4,4,84,4,124,1,1,1319902
2,0,7,5,8,10,40,0,117,1,0,552808
0,20,1,2,4,1,64,4,150,1,1,1531092
3,10,9,9,1,6,98,3,107,1,1,1120844
3,19,8,7,4,8,26,3,104,1,1,1102384
2,13,7,3,4,3,26,4,102,0,0,778503
2,13,4,9,9,5,66,3,129,1,0,1142619
0,13,7,2,5,8,65,3,115,1,1,1103887
1,20,7,7,7,6,34,3,85,1,1,965521
0,23,10,3,5,5,88,5,109,1,1,1180720
3,9,8,6,9,10,46,1,121,1,0,982558
2,17,7,1,5,2,52,3,100,0,0,997030
4,0,2,7,2,1,41,4,120,0,1,573983
1,12,2,9,6,10,89,4,101,1,1,1230697
1,16,3,9,7,4,84,0,111,1,0,1676564
1,10,3,1,6,8,45,2,89,1,1,771011
4,17,4,6,4,4,44,5,110,1,1,1026320
2,14,2,4,6,1,35,0,100,1,0,852070
4,1,10,9,10,8,79,4,91,1,1,521002
3,15,6,1,8,3,31,2,125,1,0,1329301
2,16,10,7,3,6,44,1,95,1,0,834945
4,13,1,10,1,9,58,5,89,0,1,917158
3,14,10,8,1,9,50,3,132,1,1,1110527
1,9,8,3,3,9,71,4,94,1,1,846984
4,13,1,6,2,3,31,1,85,0,0,930913
3,23,1,9,10,6,82,1,136,1,0,1355534
3,7,5,1,3,3,95,4,136,1,1,727123
4,2,10,2,8,8,65,1,97,1,0,585713
0,3,10,10,8,5,49,2,134,1,1,941908
4,25,8,2,2,1,37,5,111,1,0,1152067
2,2,8,7,9,5,26,3,96,1,0,566368
3,6,9,5,6,10,37,5,105,1,1,1140481
1,24,5,6,7,7,50,4,124,1,1,1303809
2,16,2,10,3,6,41,0,111,0,0,964698
1,4,7,6,8,7,97,5,105,0,1,1175848
0,10,10,6,4,8,88,1,129,1,0,847451
1,1,6,7,3,7,74,5,117,1,1,607372
3,2,8,5,2,4,55,0,96,1,0,636914
4,1,7,7,3,7,76,3,81,0,0,570073
1,10,2,8,7,6,52,5,130,1,1,819366
1,20,9,7,10,10,46,5,104,1,1,1380280
1,20,10,6,6,9,95,0,96,1,0,1855070
0,18,10,5,3,7,59,2,114,1,0,1404497
3,20,5,1,3,8,25,0,110,1,0,1335759
2,9,10,5,6,3,27,5,117,1,1,852714
4,12,7,8,9,10,98,1,89,1,0,886241
0,14,4,4,6,8,21,0,137,1,0,1387845
2,17,8,2,6,4,70,1,107,1,0,866402
3,22,10,6,5,2,27,1,135,1,0,1074511
3,14,4,8,10,5,36,3,129,1,1,1280671
3,1,7,1,2,10,28,0,126,1,0,721739
4,16,10,1,10,10,56,0,120,1,0,1084831
3,8,3,4,3,10,26,4,98,0,1,1244644
3,7,5,5,2,1,52,4,118,1,1,905894
4,5,8,5,8,6,90,5,109,1,1,774606
4,0,1,1,7,6,75,1,98,0,0,648191
1,5,3,5,7,1,61,4,88,0,1,1400983
0,2,5,9,7,3,28,1,129,1,0,1124704
1,12,1,8,10,10,100,5,100,1,1,1712740
3,10,7,6,6,9,87,1,104,1,0,758745
4,18,7,6,2,7,67,2,101,1,0,1154032
4,12,9,9,1,5,74,2,123,1,0,822256
3,4,8,10,2,5,76,0,107,1,0,1175076
4,7,6,1,3,10,26,5,83,0,1,882585
4,13,5,2,1,5,34,4,120,1,0,986854
1,7,5,1,3,5,30,2,111,0,1,1629707
0,1,10,7,2,10,92,0,102,1,0,1054161
2,13,4,4,5,6,56,0,114,0,0,956454
3,6,1,5,9,6,50,4,105,0,1,730840
2,21,9,4,2,9,28,1,126,0,0,896766
2,20,6,1,1,5,64,4,117,1,0,1066455
0,14,3,7,4,3,85,3,107,1,1,1195554
3,4,8,3,10,2,98,2,126,1,1,850284
3,21,2,3,6,7,38,0,112,1,0,1124964
4,18,5,4,8,8,39,2,109,1,0,969187
3,24,1,7,6,10,41,5,131,0,1,1048049
4,19,10,2,9,7,37,2,114,1,0,1127597
0,9,2,3,1,6,65,0,112,1,0,1028108
2,22,6,10,9,8,44,3,103,1,0,1101696
4,9,2,1,8,5,63,1,108,1,0,765098
1,4,9,7,4,4,34,4,86,0,1,777873
2,24,3,4,2,8,68,3,122,0,0,1206632
0,5,5,2,10,3,51,3,137,1,1,977099
0,3,3,5,9,5,98,5,105,1,1,826817
2,7,7,2,2,9,57,2,107,1,0,804500
4,9,10,8,6,4,94,2,103,1,0,725289
3,0,8,3,4,8,71,5,110,1,1,1049234
3,14,5,3,2,7,100,5,100,0,1,1281857
4,15,4,9,3,10,21,0,107,1,0,815838
4,5,10,2,10,10,25,4,97,1,1,746557
2,16,3,4,10,4,20,5,103,1,1,1183625
2,25,10,9,10,10,44,3,128,1,0,961545
2,4,3,3,3,7,37,4,124,0,1,828105
0,13,6,8,4,2,55,1,104,1,0,930176
4,11,10,9,10,10,28,3,107,1,0,726902
3,12,1,1,10,2,88,4,112,0,1,1167934
0,23,5,7,5,5,42,0,132,1,0,1393701
4,18,7,5,2,7,98,5,93,1,1,831612
2,16,7,3,8,10,82,5,113,1,1,983523
0,5,4,1,8,3,28,1,145,1,0,1243370
2,25,1,10,4,8,46,0,118,0,0,1293140
2,2,6,9,5,1,46,3,98,1,0,610448
1,18,4,2,1,10,22,3,94,1,1,1851116
0,5,2,9,3,10,35,5,129,1,1,719293
2,15,8,3,5,4,45,5,121,1,1,1143236
0,22,9,9,8,3,99,5,131,1,1,1443848
3,10,10,5,5,3,36,2,119,1,1,1092959
3,24,2,5,2,7,43,3,104,0,0,1272020
0,19,7,4,8,9,46,2,104,1,0,1281257
1,25,5,1,5,5,71,1,92,1,0,1727470
1,24,9,3,2,3,81,4,88,1,1,1978274
2,19,9,10,6,4,97,1,119,1,0,1161692
2,14,4,1,3,3,90,3,120,0,0,1161747
3,3,1,5,10,1,67,3,130,0,1,659074
3,6,8,8,4,5,66,2,139,1,1,952876
1,2,1,3,5,4,55,1,123,0,0,1027341
1,17,5,3,1,2,79,4,125,0,1,1760879
4,19,3,4,3,2,33,0,80,1,0,950125
4,8,3,5,2,9,50,2,109,1,0,654142
4,21,1,2,7,7,92,1,89,1,0,1082100
2,7,4,6,3,2,71,0,128,0,0,821012
0,22,7,10,1,9,35,4,106,1,1,1227891
1,19,8,5,7,2,97,2,88,1,0,1500409
1,18,9,4,9,9,40,3,108,1,1,944316
2,5,2,2,10,9,20,4,113,1,1,612628
3,14,2,2,8,4,43,1,127,0,0,1321838
4,8,3,2,6,1,47,0,105,0,0,627695
0,2,5,6,1,6,65,0,128,1,0,844371
4,21,4,1,8,7,58,4,87,1,0,931697
0,17,2,2,6,3,52,1,126,1,0,970520
2,8,3,1,10,2,48,4,90,1,1,916316
4,8,5,10,2,4,96,2,101,0,0,827576
3,10,5,2,3,7,80,3,119,1,1,766910
1,23,5,1,1,6,45,3,101,1,1,1231421
3,1,3,6,6,9,49,5,111,1,1,765347
0,6,7,4,5,9,26,0,102,0,0,982311
0,17,2,4,9,8,41,3,119,1,1,1188855
2,12,10,1,2,4,58,5,102,1,1,922111
2,16,4,8,3,4,33,4,103,0,0,1127365
0,8,3,2,5,3,64,1,115,1,0,925550
0,4,2,6,9,8,80,1,106,1,0,1086153
3,25,10,9,8,1,88,5,124,1,1,1079214
0,14,2,6,10,10,82,3,132,1,1,1436958
2,8,5,2,4,10,84,5,110,1,1,956960
